Open/CloseIndicator,Notes/Codes,CurrencyPrimary,FXRateToBase,AssetClass,Symbol,SecurityID,SecurityIDType,Quantity,Description,TradeID,Multiplier,Strike,ReportDate,Expiry,DateTime,TradeDate,SettleDateTarget,Exchange,TradePrice,TradeMoney,Proceeds,Taxes,IBCommission,IBCommissionCurrency,NetCash,ClosePrice,CostBasis,FifoPnlRealized,MtmPnl,Buy/Sell,IBOrderID,TransactionID,RelatedTransactionID,HoldingPeriodDateTime,WhenRealized,WhenReopened,OrderType,AccruedInterest,ChangeInQuantity,CUSIP,ISIN,FIGI
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,56,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:14,6/20/2024,,NYSE,39.885,,,,,,,,2233.56,66.006766,,SELL,,27707118243,,5/23/2024 14:42,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-100,OXY 03AUG27 22 C,6404544369,1,22,6/20/2024,8/3/2027,6/20/2024 13:14,6/20/2024,6/21/2024,NYSE,41.09,-4109,4109,0,-0.6308302,USD,4108.36917,40.58,-3988.5,119.86917,51,SELL,3319595328,28028830920,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:14,6/20/2024,,NYSE,39.885,,,,,,,,3988.5,119.86917,,SELL,,27707118243,,5/23/2024 14:42,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-100,OXY 03AUG27 22 C,6404544383,1,22,6/20/2024,8/3/2027,6/20/2024 13:14,6/20/2024,6/21/2024,NYSE,41.07,-4107,4107,0,-0.6307746,USD,4106.369225,40.58,-3988.5,117.869225,49,SELL,3319595328,28028830921,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:14,6/20/2024,,NYSE,39.885,,,,,,,,3988.5,117.869225,,SELL,,27707118243,,5/23/2024 14:42,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-414,OXY 03AUG27 22 C,6404602081,1,22,6/20/2024,8/3/2027,6/20/2024 13:22,6/20/2024,6/21/2024,NYSE,40.9,-16932.6,16932.6,0,-2.60945028,USD,16929.99055,40.58,-16769.07,160.92055,132.48,SELL,3319627590,28028975207,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,155,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:22,6/20/2024,,NYSE,40.505,,,,,,,,6278.275,60.248032,,SELL,,27688991030,,5/22/2024 14:23,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:22,6/20/2024,,NYSE,40.505,,,,,,,,4050.5,38.869698,,SELL,,27688991026,,5/22/2024 14:23,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,159,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:22,6/20/2024,,NYSE,40.505,,,,,,,,6440.295,61.80282,,SELL,,27688991020,,5/22/2024 14:23,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-86,OXY 03AUG27 22 C,6404602096,1,22,6/20/2024,8/3/2027,6/20/2024 13:22,6/20/2024,6/21/2024,NYSE,40.9,-3517.4,3517.4,0,-0.54205972,USD,3516.85794,40.58,-3483.43,33.42794,27.52,SELL,3319627590,28028975213,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,86,OXY 03AUG27 22 C,,1,22,6/20/2024,8/3/2027,6/20/2024 13:22,6/20/2024,,NYSE,40.505,,,,,,,,3483.43,33.42794,,SELL,,27688991020,,5/22/2024 14:23,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-500,OXY 03AUG27 22 C,6417363638,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,6/26/2024,ISLAND,41.13,-20565,20565,0,-3.154707,USD,20561.84529,41.3,-17502.5,3059.345293,-85,SELL,3326919439,28081187264,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,500,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,,NYSE,35.005,,,,,,,,17502.5,3059.345293,,SELL,,26407969947,,2/2/2024 9:52,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-500,OXY 03AUG27 22 C,6417363643,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,6/26/2024,ISLAND,41.14,-20570,20570,0,-3.154846,USD,20566.84515,41.3,-17701.72,2865.125154,-80,SELL,3326919439,28081187270,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,,NYSE,35.405,,,,,,,,3540.5,572.869031,,SELL,,26399841124,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,163,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,,ARCA,35.405,,,,,,,,5771.015,933.77652,,SELL,,26399841115,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,26,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,,NYSE,35.395,,,,,,,,920.27,149.205948,,SELL,,26399841108,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,52,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,,NYSE,35.395,,,,,,,,1840.54,298.411896,,SELL,,26399841100,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,159,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:40,6/25/2024,,NYSE,35.405,,,,,,,,5629.395,910.861759,,SELL,,26399841094,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6417379910,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,6/26/2024,NYSE,41.15,-8230,8230,0,-1.261994,USD,8228.738006,41.3,-7081,1147.738006,-30,SELL,3326929044,28081267598,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,200,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,,NYSE,35.405,,,,,,,,7081,1147.738006,,SELL,,26399841094,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6417379913,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,6/26/2024,NYSE,41.15,-8230,8230,0,-1.261994,USD,8228.738006,41.3,-7081,1147.738006,-30,SELL,3326929044,28081267601,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,200,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,,NYSE,35.405,,,,,,,,7081,1147.738006,,SELL,,26399841094,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6417379917,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,6/26/2024,NYSE,41.15,-8230,8230,0,-1.261994,USD,8228.738006,41.3,-7026,1202.738006,-30,SELL,3326929044,28081267604,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,,NYSE,35.405,,,,,,,,3540.5,573.869003,,SELL,,26399841094,,2/1/2024 15:57,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,,NYSE,34.855,,,,,,,,3485.5,628.869003,,SELL,,26301289528,,1/24/2024 10:10,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6417379920,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,6/26/2024,NYSE,41.15,-8230,8230,0,-1.261994,USD,8228.738006,41.3,-6971,1257.738006,-30,SELL,3326929044,28081267607,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,200,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,,NYSE,34.855,,,,,,,,6971,1257.738006,,SELL,,26301289528,,1/24/2024 10:10,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6417385070,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,6/26/2024,NYSE,41.15,-8230,8230,0,-1.261994,USD,8228.738006,41.3,-6971,1257.738006,-30,SELL,3326929044,28081295666,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,200,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 13:45,6/25/2024,,NYSE,34.855,,,,,,,,6971,1257.738006,,SELL,,26301176680,,1/24/2024 10:06,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-310,OXY 03AUG27 22 C,6417544723,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,6/26/2024,NYSE,41.15,-12756.5,12756.5,0,-1.9560907,USD,12754.54391,41.3,-10820.20972,1934.334187,-46.5,SELL,3327022426,28081906451,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,10,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.905,,,,,,,,349.05,62.3869,,SELL,,26301106856,,1/24/2024 10:05,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.905,,,,,,,,3490.5,623.869003,,SELL,,26301021991,,1/24/2024 10:03,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,200,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.90329861,,,,,,,,6980.659722,1248.078284,,SELL,,26301021975,,1/24/2024 10:03,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-90,OXY 03AUG27 22 C,6417544749,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,6/26/2024,NYSE,41.15,-3703.5,3703.5,0,-0.5678973,USD,3702.932103,41.3,-3141.296318,561.635785,-13.5,SELL,3327022426,28081906527,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,88,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.90329861,,,,,,,,3071.490278,549.154445,,SELL,,26301021975,,1/24/2024 10:03,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,2,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.90302,,,,,,,,69.80604,12.48134,,SELL,,26301021951,,1/24/2024 10:03,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-100,OXY 03AUG27 22 C,6417544751,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,6/26/2024,NYSE,41.15,-4115,4115,0,-0.630997,USD,4114.369003,41.3,-3490.99396,623.375043,-15,SELL,3327022426,28081906542,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,98,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.90302,,,,,,,,3420.49596,611.585663,,SELL,,26301021951,,1/24/2024 10:03,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,2,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,35.249,,,,,,,,70.498,11.78938,,SELL,,26301021513,,1/24/2024 10:03,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-500,OXY 03AUG27 22 C,6417544756,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,6/26/2024,NYSE,41.15,-20575,20575,0,-3.154985,USD,20571.84502,41.3,-17477.5,3094.345015,-75,SELL,3327022426,28081906559,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,3,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.955,,,,,,,,104.865,18.56607,,SELL,,26300817337,,1/24/2024 9:58,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,497,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 14:24,6/25/2024,,NYSE,34.955,,,,,,,,17372.635,3075.778945,,SELL,,26300778802,,1/24/2024 9:58,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6418043235,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,6/26/2024,NYSE,41.23,-8246,8246,0,-1.2624388,USD,8244.737561,41.3,-6991,1253.737561,-14,SELL,3327295196,28083641205,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,200,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,,NYSE,34.955,,,,,,,,6991,1253.737561,,SELL,,26300652101,,1/24/2024 9:54,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6418043258,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,6/26/2024,NYSE,41.23,-8246,8246,0,-1.2624388,USD,8244.737561,41.3,-6990.810345,1253.927216,-14,SELL,3327295196,28083641223,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,84,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,,NYSE,34.955,,,,,,,,2936.22,526.569776,,SELL,,26300652101,,1/24/2024 9:54,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,71,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,,NYSE,34.95112676,,,,,,,,2481.53,445.351834,,SELL,,26300652093,,1/24/2024 9:54,,,,,,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,45,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,,NYSE,34.95689656,,,,,,,,1573.060345,282.005606,,SELL,,26300652083,,1/24/2024 9:54,,,,,,674599162,US6745991629,
C,LI;P,USD,1,WAR,OXY WS,US6745991629,ISIN,-100,OXY 03AUG27 22 C,6418043261,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,6/26/2024,NYSE,41.23,-4123,4123,0,-0.6312194,USD,4122.368781,41.3,-3495.689655,626.679125,-7,SELL,3327295196,28083641240,,,,,LMT,0,0,674599162,US6745991629,
C,ST,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/25/2024,8/3/2027,6/25/2024 15:51,6/25/2024,,NYSE,34.95689655,,,,,,,,3495.689655,626.679125,,SELL,,26300652083,,1/24/2024 9:54,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-91,OXY 03AUG27 22 C,6421189125,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-3721.9,3721.9,0,-1.11857482,USD,3720.781425,41.04,-296.205,3424.576425,-12.74,SELL,3329153982,28097557694,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,91,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,296.205,3424.576425,,SELL,,13519301135,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-91,OXY 03AUG27 22 C,6421189146,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-3721.9,3721.9,0,-0.11857482,USD,3721.781425,41.04,-296.205,3425.576426,-12.74,SELL,3329153982,28097557698,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,67,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,218.085,2522.127698,,SELL,,13519301135,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,24,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,78.12,903.448728,,SELL,,13519301309,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-20,OXY 03AUG27 22 C,6421189161,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-818,818,0,-0.0360604,USD,817.9639396,41.04,-65.1,752.86394,-2.8,SELL,3329153982,28097557700,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,20,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,65.1,752.86394,,SELL,,13519301309,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-109,OXY 03AUG27 22 C,6421189261,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-4458.1,4458.1,0,-0.68702918,USD,4457.412971,41.04,-354.795,4102.61797,-15.26,SELL,3329153982,28097557705,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,31,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,100.905,1166.799606,,SELL,,13519301309,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,78,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,253.89,2935.818364,,SELL,,13519301420,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-20,OXY 03AUG27 22 C,6421189275,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-818,818,0,-0.1260604,USD,817.8739396,41.04,-65.1,752.77394,-2.8,SELL,3329153982,28097557707,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,20,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,65.1,752.77394,,SELL,,13519301420,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-40,OXY 03AUG27 22 C,6421189286,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-1636,1636,0,-0.2521208,USD,1635.747879,41.04,-130.2,1505.547879,-5.6,SELL,3329153982,28097557710,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,2,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,6.51,75.277394,,SELL,,13519301420,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,38,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,ISLAND,3.255,,,,,,,,123.69,1430.270485,,SELL,,13519301515,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-109,OXY 03AUG27 22 C,6421189298,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-4458.1,4458.1,0,-0.68702918,USD,4457.412971,41.04,-354.72,4102.692971,-15.26,SELL,3329153982,28097557712,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,62,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,ISLAND,3.255,,,,,,,,201.81,2333.599213,,SELL,,13519301515,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,44,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.255,,,,,,,,143.22,1656.102667,,SELL,,13519301532,,8/19/2020 10:52,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,3,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.23,,,,,,,,9.69,112.991091,,SELL,,13519538049,,8/19/2020 11:05,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-20,OXY 03AUG27 22 C,6421189300,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,6/27/2024,ISLAND,40.9,-818,818,0,-0.1260604,USD,817.8739396,41.04,-64.6,753.27394,-2.8,SELL,3329153982,28097557715,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,20,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 13:17,6/26/2024,,NYSE,3.23,,,,,,,,64.6,753.27394,,SELL,,13519538049,,8/19/2020 11:05,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6421663856,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,6/27/2024,NYSE,41,-8200,8200,0,-1.26116,USD,8198.73884,41.04,-645.023235,7553.715604,-8,SELL,3329425682,28099209669,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,77,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.23,,,,,,,,248.71,2907.804453,,SELL,,13519538049,,8/19/2020 11:05,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,123,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.222058821,,,,,,,,396.313235,4645.911151,,SELL,,13519538195,,8/19/2020 11:06,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-200,OXY 03AUG27 22 C,6421663866,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,6/27/2024,NYSE,41,-8200,8200,0,-1.26116,USD,8198.73884,41.04,-644.861765,7553.877076,-8,SELL,3329425682,28099209670,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,47,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.22205883,,,,,,,,151.436765,1775.266863,,SELL,,13519538195,,8/19/2020 11:06,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,24,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.225,,,,,,,,77.4,906.448661,,SELL,,13519561319,,8/19/2020 11:06,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.225,,,,,,,,322.5,3776.86942,,SELL,,13519561624,,8/19/2020 11:06,,,,,,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,29,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.225,,,,,,,,93.525,1095.292132,,SELL,,13519562057,,8/19/2020 11:07,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-100,OXY 03AUG27 22 C,6421663877,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,6/27/2024,ARCA,41,-4100,4100,0,-0.63058,USD,4099.36942,41.04,-322.5,3776.86942,-4,SELL,3329425682,28099209671,,,,,LMT,0,0,674599162,US6745991629,
C,LT,USD,1,WAR,OXY WS,US6745991629,ISIN,100,OXY 03AUG27 22 C,,1,22,6/26/2024,8/3/2027,6/26/2024 15:02,6/26/2024,,NYSE,3.225,,,,,,,,322.5,3776.86942,,SELL,,13519562057,,8/19/2020 11:07,,,,,,674599162,US6745991629,
C,P,USD,1,WAR,OXY WS,US6745991629,ISIN,-100,OXY 03AUG27 22 C,6422049859,1,22,6/26/2024,8/3/2027,6/26/2024 15:58,6/26/2024,6/27/2024,NYSE,41.04,-4104,4104,0,-1.1306912,USD,4102.869309,41.04,-322.5,3780.369309,0,SELL,3329641597,28100249018,,,,,LMT,0,0,674599162,US6745991629,
